stud_id,contact,tepsb_sex,cp09v02,cp09v05,cp09v06,cp09v07,cp09v08_u,cp09v08_ud,cp09v09,cp09v10,cp09v11_1,cp09v11_2,cp09v11_3,cp09v11_4,cp09v11_5,cp09v11_6,cp09v11_7,cp09v11_8,cp09v11_9,cp09v11_10,cp09v12,cp09v13,cp09v14,cp09v15,cp09v16,cp09v17,cp09v18,cp09v19,cp09v20,cp09v20_k,cp09v21,cp09v22,cp09v23,cp09v24,cp09v25,cp09v26,cp09v27
"03771","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","工程、製造及營造領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",173,65
"14667","正式成功完訪","男","男","學生本人","高職","有，已畢業","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","有（含志願役）（跳答第15題）","跳答","跳答","受固定的公司__機構雇用","私人單位","5~9人","金屬製品製造業","固定生產設備等相關操作工","沒有","跳答","98年",40,"2萬以上，不到2萬5","不是","96年",170,70
"11029","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","科學領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",167,90
"00105","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",168,56
"01802","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","服務領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",160,50
"12777","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立科技大學","人文及藝術領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",153,45
"13123","正式成功完訪","男","男","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立技職學院","科學領域","日間部","是","無","無","無","無","無","有","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",161,47
"11060","正式未成功接觸","男","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"01816","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","工程、製造及營造領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",180,64
"18593","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","科學領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",160,47
"19166","正式成功完訪","女","男","爸爸（含繼父、養父）","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","教育領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",156,54
"12119","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","工程、製造及營造領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",176,52
"05116","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","公立技職學院","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",152,43
"12816","正式未成功接觸","男","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"00977","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","人文及藝術領域","日間部","不是","無","無","無","無","無","無","有","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","有","有","受固定的公司__機構雇用","私人單位","10-29人","零售業","教學相關助理專業人員","沒有","跳答","97年",33,"2萬以上，不到2萬5","是（跳答第26題）","跳答",174,78
"10802","正式成功完訪","女","女","學生本人","五專","沒有畢業（包含休學__退學__不繼續唸書等狀況）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","有（含志願役）（跳答第15題）","跳答","跳答","受固定的公司__機構雇用","私人單位","5~9人","餐飲業","個人服務工作人員","有，__人【請鍵入電腦並記錄在開放紀錄表中】",3,"96年",51,"2萬以上，不到2萬5","不是","不清楚",165,65
"01271","正式成功完訪","男","男","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","公立技職學院","服務領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",175,58
"06986","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","人文及藝術領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",175,65
"07217","正式未成功接觸","女","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"04734","正式成功完訪","女","男","爸爸（含繼父、養父）","大學","沒有，還沒畢業（指還在唸書）","不知道、不清楚","不知道、不清楚","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",160,50
"18699","正式成功完訪","男","女","媽媽（含繼母、養母）","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立技職學院","科學領域","夜間部、進修部（或進修學院、進修專校）、推廣部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","有","有","受固定的公司__機構雇用","私人單位","10-29人","餐飲業","顧客服務事務人員","沒有","跳答","98年",30,"1萬以上，不到1萬5","不是","96年",170,63
"10315","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","教育領域","日間部","不是","無","無","無","無","有","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",168,52
"01337","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",170,88
"01765","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","工程、製造及營造領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",190,65
